body,rate,likes,dislikes,created_at,is_buyer,product_id,clean_body,word_count,char_len,unique_word_ratio,emoji_count,hour,dayofweek,iso_score,lof_score,knn_dist,ensemble_score,ocsvm_score,ae_score,threshold_Isolation,is_outlier_Isolation,threshold_LOF,is_outlier_LOF,threshold_KNN,is_outlier_KNN,threshold_Ensemble,is_outlier_Ensemble,threshold_OneClassSVM,is_outlier_OneClassSVM,threshold_Autoencoder,is_outlier_Autoencoder,votes,is_outlier_consensus,explain
"سلام

در مورد ظاهرش، متاسفانه زیاد جالب و تمیز نیست رنگهایی که برای مارکش استفاده شده بعضی از جاها به اطرافش محل مارک مالیده شده، تو اطراف لایه زیرین انگار اثر سوختگی هست که در لایه سفید بالایی دیده میشه. محل رد شدن بند کفشها مناسب نیست، اولین محل که بند کفش رو رد میکنیم در یک لنگه خوبه ولی در لنگه دیگه اونقدر در دوخت کوچیک گرفته شده که با مصیبت تونستم بند رو از توش رد کنم. کفش داخل نایلونی قرار داشت که انگار بهش گریس مالیدن و رنگ چرک و ناجوری داشت و جعبه اش هم بسیار خسته و بیکیفیت بود. حداقل میتونستن محصول نهایی رو تو نایلون تمیزی داخل جعبه بذارن یا از کسی که بسته بندی میکنه خواهش کنند دستاش رو بشوره بیاد   و موارد دیگه که تو حوصله بحث نیست.
سلام
متأسفانه مجبور شدم مرجوع کنم چون علاوه بر مطالبی که تو کامنت قبلی گفته بودم، متوجه شدم اون علامت TT که زده شده رو کفش، فیک هست و اصلا برند تن تاک نیست. واقعا متاسفم برای کسانی که به هر بهانه ای دنبال فروش هستند و وقت و انرژی خریدار و واسط رو میگیرن.",0.0,4,1,,True,8494859,سلام در مورد ظاهرش متاسفانه زیاد جالب و تمیز نیست رنگهایی که برای مارکش استفاده شده بعضی از جاها به اطرافش محل مارک مالیده شده تو اطراف لایه زیرین انگار اثر سوختگی هست که در لایه سفید بالایی دیده میشه محل رد شدن بند کفشها مناسب نیست اولین محل که بند کفش رو رد می کنیم در یک لنگه خوبه ولی در لنگه دیگه اونقدر در دوخت کوچیک گرفته شده که با مصیبت تونستم بند رو از توش رد کنم کفش داخل نایلونی قرار داشت که انگار بهش گریس مالیدن و رنگ چرک و ناجوری داشت و جعبه اش هم بسیار خسته و بیکیفیت بود حداقل میتونستن محصول نهایی رو تو نایلون تمیزی داخل جعبه بذارن یا از کسی که بسته بندی میکنه خواهش کنند دستاش رو بشوره بیاد و موارد دیگه که تو حوصله بحث نیست سلام متأسفانه مجبور شدم مرجوع کنم چون علاوه بر مطالبی که تو کامنت قبلی گفته بودم متوجه شدم اون علامت TT که زده شده رو کفش فیک هست و اصلا برند تن تاک نیست واقعا متاسفم برای کسانی که به هر بهانه ای دنبال فروش هستند و وقت و انرژی خریدار و واسط رو میگیرن,192,892,0.6927083333333334,0,-1,-1,-0.015115930314178017,-5161120851.220203,2.2874908271249685,0.3236254622234824,-0.0003857874420951646,0.09571500495446575,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,0,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,0,3,1,طول متن غیرمعمول (192 کلمه)؛ امتیاز افراطی (0.0)؛ تأیید چند مدل: Isolation، Ensemble، OneClassSVM
کیفیت خوبی داره,0.0,5,0,,True,4173119,کیفیت خوبی داره,3,15,1.0,0,-1,-1,-0.02138314241503353,10545996191.228035,2.6178528403260257,0.43669105579849127,-0.00032742333793045475,0.018792047007584925,-0.026092218604481743,1,-5161120849.822901,1,4.837440385719104,0,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,0,4,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (0.0)؛ الگوی تعامل نامتوازن (لایک خیلی بالا نسبت به دیسلایک)؛ تأیید چند مدل: Isolation، LOF، Ensemble، OneClassSVM
"با توجه به قیمتش عالی بود باز هم سفارش میدم
برای پوستم مناسب بود و بوی خوبی هم داشت",5.0,0,0,,True,2694369,با توجه به قیمتش عالی بود باز هم سفارش میدم برای پوستم مناسب بود و بوی خوبی هم داشت,19,83,0.8947368421052632,0,-1,-1,-0.019832829927318718,-5161120851.123692,4.86620421527771,0.34122348713395995,-5.298466295953453,0.1502663835075167,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,0,0.0988718018507556,1,4,1,امتیاز افراطی (5.0)؛ تأیید چند مدل: Isolation، KNN، Ensemble، Autoencoder
بسیار عااالی وجذب سریع،خوشبو،تاثیر فوق العاده,5.0,0,0,,True,117895,بسیار عالی وجذب سریع خوشبو تاثیر فوق العاده,8,43,1.0,0,-1,-1,-0.01961274254957235,-5161120850.622186,5.098783247660957,0.3443057752643331,-0.8690707612994046,0.05500785251479481,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,0,4,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (5.0)؛ تأیید چند مدل: Isolation، KNN، Ensemble، OneClassSVM
بد نبود. قیمت مناسب,4.0,0,0,,True,7144102,بد نبود قیمت مناسب,4,18,1.0,0,-1,-1,-0.012914128899730537,-5161120851.231578,1.421270918813845,0.3191439157156935,6.631380640875761e-05,0.015650951979514532,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,0,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,0,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ تأیید چند مدل: Isolation، Ensemble، OneClassSVM
حتما بخرید خیلی خوب کاربردی و با قیمت مناسب,5.0,0,0,,True,1808376,حتما بخرید خیلی خوب کاربردی و با قیمت مناسب,9,43,1.0,0,-1,-1,-0.027713995115761503,-5161120850.865377,7.794567544629464,0.35536013240644837,0.00036098423222519216,0.07743781520480296,-0.026092218604481743,0,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,0,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (5.0)؛ تأیید چند مدل: KNN، Ensemble، OneClassSVM
"خیلی خوبه من امروز به دستم رسید و امتحان کردم بینی من هنوز خوب خوب جوش های سرسیاهش نرفته ولی خیلی بهتر شد میخواستم یه چیزی رو بگم که بتونید درست استفاده کنید 
‌
در مرحله ی اول باید بینی یکم نم داشته باشه ۱۵ دقیقه بمونه و نباید جا به جاش کنیم در مرحله ی دوم کسایی که میگن چسبش خوب نیست باید بینی رو خیس خیس کنیم یعنی با آب بشوریمش بعد با بینی خیس چسبش رو بچسبونیم بعد که تموم شد باید یهو بکشیمش در مرحله ی سوم هم نباید تغیری ایجاد کنیم و روی بینی بزاریم و در آخر خیلی خوب بروی ماسک رو میمالیم و بعد برمیداریم وبینی را میشوریم و اگر دو بار رو استفاده کنیم قشنگ خوب میشه بهتر میشه ",5.0,5,0,,True,6887360,خیلی خوبه من امروز به دستم رسید و امتحان کردم بینی من هنوز خوب خوب جوش های سرسیاهش نرفته ولی خیلی بهتر شد می خواستم یه چیزی رو بگم که بتونید درست استفاده کنید در مرحله ی اول باید بینی یکم نم داشته باشه دقیقه بمونه و نباید جا به جاش کنیم در مرحله ی دوم کسایی که میگن چسبش خوب نیست باید بینی رو خیس خیس کنیم یعنی با آب بشوریمش بعد با بینی خیس چسبش رو بچسبونیم بعد که تموم شد باید یهو بکشیمش در مرحله ی سوم هم نباید تغیری ایجاد کنیم و روی بینی بزاریم و در آخر خیلی خوب بروی ماسک رو می مالیم و بعد برمیداریم وبینی را میشوریم و اگر دو بار رو استفاده کنیم قشنگ خوب میشه بهتر میشه,127,573,0.6299212598425197,0,-1,-1,-0.019714973961638405,-5161120851.160997,4.05617702674172,0.33253680855080653,-3.152877599472504,0.11113369643497156,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,0,0.3058137995774459,1,-1.2731907886072822,0,0.0988718018507556,1,3,1,طول متن غیرمعمول (127 کلمه)؛ امتیاز افراطی (5.0)؛ الگوی تعامل نامتوازن (لایک خیلی بالا نسبت به دیسلایک)؛ تأیید چند مدل: Isolation، Ensemble، Autoencoder
خوب و کاربردی بود از خریدم راضیم..,5.0,0,1,,True,2466123,خوب و کاربردی بود از خریدم راضیم,7,32,1.0,0,-1,-1,-0.0231161651331101,-5161120851.078364,5.4739639047437905,0.34034125930681197,-5.116144327863269,0.1710900964369657,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,0,0.0988718018507556,1,4,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (5.0)؛ تأیید چند مدل: Isolation، KNN، Ensemble، Autoencoder
بسته بندی شیک و زیبا و بسیار خوشبو,5.0,0,0,,True,6074623,بسته بندی شیک و زیبا و بسیار خوشبو,8,34,0.875,0,-1,-1,-0.014372563649730108,-5161120850.961949,5.296875490598386,0.3586337604659065,-0.8807476004532191,0.17804324251372708,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,1,5,1,امتیاز افراطی (5.0)؛ تأیید چند مدل: Isolation، KNN، Ensemble، OneClassSVM، Autoencoder
"قیمت خوب و کیفیت خوب
از خریدم راضی ام",5.0,0,0,,True,1118153,قیمت خوب و کیفیت خوب از خریدم راضی ام,9,37,0.8888888888888888,0,-1,-1,-0.022456809954517654,-5161120849.185466,3.2155652882449934,0.3168884364457708,-3.2810890188214117,0.034029076876007563,-0.026092218604481743,1,-5161120849.822901,1,4.837440385719104,0,0.3058137995774459,1,-1.2731907886072822,0,0.0988718018507556,0,3,1,امتیاز افراطی (5.0)؛ تأیید چند مدل: Isolation، LOF، Ensemble
خیلی خوبه ارزش خرید داره و اینو در نظر داشته باشید اینکه روغن ابر در تکرار دفعات استفاده کم میشه کاملا طبیعی هست چون داره مصرف میشه ،جنس خود ابر خوبه و دیر خراب میشه و مدت ها میشه ازش استفاده کرد.,4.2,0,0,,True,871895,خیلی خوبه ارزش خرید داره و اینو در نظر داشته باشید اینکه روغن ابر در تکرار دفعات استفاده کم میشه کاملا طبیعی هست چون داره مصرف میشه جنس خود ابر خوبه و دیر خراب میشه و مدت ها میشه ازش استفاده کرد,42,194,0.7619047619047619,0,-1,-1,-0.0252939434398482,-5161120851.104209,4.995932917444787,0.33000979195864993,-4.847584518370979,0.056224462807187424,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,0,0.0988718018507556,0,3,1,تأیید چند مدل: Isolation، KNN، Ensemble
نرم و سبک و کیفیت فوق العاده....,5.0,0,0,,True,358149,نرم و سبک و کیفیت فوق العاده,7,28,0.8571428571428571,0,-1,-1,-0.016768125460570438,-5161120851.098475,2.8088111932802677,0.325565057871498,-4.259615465322776,0.16892588500833172,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,0,0.3058137995774459,1,-1.2731907886072822,0,0.0988718018507556,1,3,1,امتیاز افراطی (5.0)؛ تأیید چند مدل: Isolation، Ensemble، Autoencoder
جنس خوبی داره وای هنوز استفاده نکردم,5.0,0,0,,True,1666675,جنس خوبی داره وای هنوز استفاده نکردم,7,36,1.0,0,-1,-1,-0.0036820358108125006,-5161120850.410456,6.492520033324335,0.3966192760341891,-2.259016325212496,0.05295460059926382,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,0,0.0988718018507556,0,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (5.0)؛ تأیید چند مدل: Isolation، KNN، Ensemble
کاربردی و مناسب,4.0,0,0,,True,6224818,کاربردی و مناسب,3,15,1.0,0,-1,-1,-0.002685041076275263,-5161120851.264912,0.25805618561275057,0.32996952061164436,-0.185979501417588,0.026250923208982486,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,0,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,0,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ تأیید چند مدل: Isolation، Ensemble، OneClassSVM
برای افرادی که نویسنده این کتاب یعنی دکتر اختیاری رو نمیشناسن باید بگم که ایشون استاد بنده بودن و بسیار با سواد هستن، ایشون یکی از بهترین متخصصان در حوزه علوم شناختی هستن که در حال حاضر در دانشگاه و ازمایشگاه های امریکا تدریس میکنن، من خودم این کتاب رو گرفتم، خیلی راضی هستم، خود دکتر اختیاری در حین نوشتن این کتاب با رعایت اصول و روش فکری که در کتاب توضیح دادن 17 کیلو از وزنشون کم کردن,4.6,2,0,,True,3068725,برای افرادی که نویسنده این کتاب یعنی دکتر اختیاری رو نمیشناسن باید بگم که ایشون استاد بنده بودن و بسیار با سواد هستن ایشون یکی از بهترین متخصصان در حوزه علوم شناختی هستن که در حال حاضر در دانشگاه و ازمایشگاه های امریکا تدریس میکنن من خودم این کتاب رو گرفتم خیلی راضی هستم خود دکتر اختیاری در حین نوشتن این کتاب با رعایت اصول و روش فکری که در کتاب توضیح دادن کیلو از وزنشون کم کردن,78,380,0.7307692307692307,0,-1,-1,-0.0068216564942474855,-5161120851.119994,5.433943592536081,0.37763869479607776,-3.825209301631231,0.048866381598085026,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,0,0.0988718018507556,0,3,1,تأیید چند مدل: Isolation، KNN، Ensemble
"تا الان که حدود نیمی از کتاب رو مطالعه کردم خیلی مطالبش سنگین به نظر نمیاد. منتهی باید یک زمینه ای از تکنیکال داشته باشید.‌ از نوع چاپ کتاب راضی هستم. جنس کاغذ سفید و عکس ها هم واضح هستند. 
اصل مطالب به نظر خوب و کاربردی هستند ولی متاسفانه ترجمه کتاب  بر خلاف مطالب آن اصلا جالب نیست. گویا مترجم اصلا هیچ آشنایی با این علم نداشته و بعضی مطالب فقط در حد ترجمه کلمه به کلمه و بعضا کلمات من درآوردی انجام شده. 
در ضمن تصاویر و توضیحات در کتاب اصلی به صورت رنگی بوده که در اینجا علی رغم سیاه و سفید بودن عکسها توضیحات برمبنای عکس های رنگی انجام میشه که اصلا قابل درک نیست. 
تصویر چند نکته مبهم رو ارسال میکنم. شاید دیگران درک بهتری داشته باشند. 
امیدوارم در چاپ بعدی مترجم محترم این ایرادات رو برطرف کنند.",0.0,2,0,,True,4387851,تا الان که حدود نیمی از کتاب رو مطالعه کردم خیلی مطالبش سنگین به نظر نمیاد منتهی باید یک زمینه ای از تکنیکال داشته باشید از نوع چاپ کتاب راضی هستم جنس کاغذ سفید و عکس ها هم واضح هستند اصل مطالب به نظر خوب و کاربردی هستند ولی متاسفانه ترجمه کتاب بر خلاف مطالب آن اصلا جالب نیست گویا مترجم اصلا هیچ آشنایی با این علم نداشته و بعضی مطالب فقط در حد ترجمه کلمه به کلمه و بعضا کلمات من درآوردی انجام شده در ضمن تصاویر و توضیحات در کتاب اصلی به صورت رنگی بوده که در اینجا علی رغم سیاه و سفید بودن عکسها توضیحات برمبنای عکس های رنگی انجام میشه که اصلا قابل درک نیست تصویر چند نکته مبهم رو ارسال می کنم شاید دیگران درک بهتری داشته باشند امیدوارم در چاپ بعدی مترجم محترم این ایرادات رو برطرف کنند,144,686,0.7222222222222222,0,-1,-1,-0.024241582507056658,-5161120851.22027,5.239677835106849,0.3351432335458961,-1.8689058876503726,0.13121628241436376,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,0,0.0988718018507556,1,4,1,طول متن غیرمعمول (144 کلمه)؛ امتیاز افراطی (0.0)؛ تأیید چند مدل: Isolation، KNN، Ensemble، Autoencoder
دمپاییه خوبیه ,4.0,0,0,,True,1631401,دمپاییه خوبیه,2,13,1.0,0,-1,-1,-0.005693704361865837,-5161120851.345863,0.008901207978372886,0.3202452005991673,-0.2677902514699042,0.008230320743863396,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,0,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,0,3,1,طول متن غیرمعمول (2 کلمه)؛ نسبت واژه‌های یکتا نامعمول (1.00)؛ تأیید چند مدل: Isolation، Ensemble، OneClassSVM
راضی هست خانومم ,4.0,0,0,,True,2739771,راضی هست خانومم,3,15,1.0,0,-1,-1,-0.008809875411391943,-5161120847.675073,4.892240072358179,0.3670419935415947,2.8796322784074846e-06,0.1493385367246106,-0.026092218604481743,1,-5161120849.822901,1,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,1,6,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ تأیید چند مدل: Isolation، LOF، KNN، Ensemble، OneClassSVM، Autoencoder
اگر کتاب معامله گر پرایس اکشن لنس رو خوندید درکش کردید و توقع دارید این کتاب هم مثل همون بهتون کمک کنه به نظر من اشتباه میکنید.من خودم خیلی ذوق خوندن این کتاب رو داشتم الان که تا صفحه ۱۳۰خوندم اشتیاقی برای خوندن ۷۰صفحه باقی مونده و تموم کردن کتاب ندارم.ترجمه هم خوب نیست بار ها تو متن از کلمه اکشن پرایس استفاده شده!!! الان شاید اذیت نشید که به جای کلمه پرایس اکشن از اکشن پرایس استفاده شده ولی وقتی توی هر صفحه دو بار باهاش برخورد میکنید و ذهنتون رو از عمق مطلب میکشه بیرون واقعا آزار دهندس.هرچند مطلب عمیقی هم توی کتاب نیست,1.0,8,0,,False,4023902,اگر کتاب معامله گر پرایس اکشن لنس رو خوندید درکش کردید و توقع دارید این کتاب هم مثل همون بهتون کمک کنه به نظر من اشتباه می کنید من خودم خیلی ذوق خوندن این کتاب رو داشتم الان که تا صفحه خوندم اشتیاقی برای خوندن صفحه باقی مونده و تموم کردن کتاب ندارم ترجمه هم خوب نیست بار ها تو متن از کلمه اکشن پرایس استفاده شده الان شاید اذیت نشید که به جای کلمه پرایس اکشن از اکشن پرایس استفاده شده ولی وقتی توی هر صفحه دو بار باهاش برخورد می کنید و ذهنتون رو از عمق مطلب میکشه بیرون واقعا آزار دهندس هرچند مطلب عمیقی هم توی کتاب نیست,111,519,0.6846846846846847,0,-1,-1,-5.08134426388529e-05,-5161120851.227296,5.353366294946598,0.3924295454025086,-2.8265763680635168,0.06992034379482226,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,0,0.0988718018507556,0,3,1,طول متن غیرمعمول (111 کلمه)؛ امتیاز افراطی (1.0)؛ الگوی تعامل نامتوازن (لایک خیلی بالا نسبت به دیسلایک)؛ تأیید چند مدل: Isolation، KNN، Ensemble
کتاب فلسفی و خوبی و مختصری است,3.0,0,0,,True,70852,کتاب فلسفی و خوبی و مختصری است,7,30,0.8571428571428571,0,-1,-1,-0.027857683757262164,-5155530394.168096,4.715171693808574,0.3210104823218241,0.3849245889734867,0.026586014786063674,-0.026092218604481743,0,-5161120849.822901,1,4.837440385719104,0,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,0,3,1,تأیید چند مدل: LOF، Ensemble، OneClassSVM
نسبت به قیمتش عالی و کاربردی بود,5.0,0,0,,True,4302838,نسبت به قیمتش عالی و کاربردی بود,7,32,1.0,0,-1,-1,-0.03861482838879188,-5161120849.512797,7.291237899989002,0.3245451645679996,-1.6507632534140928,0.07768895952185328,-0.026092218604481743,0,-5161120849.822901,1,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,0,0.0988718018507556,0,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (5.0)؛ تأیید چند مدل: LOF، KNN، Ensemble
"بسیارزیباوخوش دوخت وخوش جنس است‌.البته هنوزاستفاده نکردیم که ببینیم پرزبه خودش میگیردیانه.
انشاالله که درشستن هم رنگ ندهد.
قیمتش هم مناسب است ولی اون تخفیفش زیادی بالاست وبرای جذب مشتری است.",0.0,0,0,,True,3699660,بسیارزیباوخوش دوخت وخوش جنس است البته هنوزاستفاده نکردیم که ببینیم پرزبه خودش میگیردیانه انشاالله که درشستن هم رنگ ندهد قیمتش هم مناسب است ولی اون تخفیفش زیادی بالاست وبرای جذب مشتری است,32,186,0.875,0,-1,-1,-0.020387423665450877,-5161120851.144519,5.88244352543811,0.35117952322590645,-1.808423345264682,0.048046914504257604,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,0,0.0988718018507556,0,3,1,امتیاز افراطی (0.0)؛ تأیید چند مدل: Isolation، KNN، Ensemble
عالیه راضی بودم ممنون,4.2,0,0,,True,3510935,عالیه راضی بودم ممنون,4,21,1.0,0,-1,-1,-0.029540244676919847,26267193309.307587,3.9285392700673953,0.5563338119617346,-0.8247016961344542,0.026294798346636804,-0.026092218604481743,0,-5161120849.822901,1,4.837440385719104,0,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,0,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ تأیید چند مدل: LOF، Ensemble، OneClassSVM
خوبه ، من که راضیم,5.0,1,1,,True,7936100,خوبه من که راضیم,4,16,1.0,0,-1,-1,-0.0014668114149387623,-5153018561.497763,1.7084428448164304,0.3488976309263234,-3.4556851516959455,0.02236110530972659,-0.026092218604481743,1,-5161120849.822901,1,4.837440385719104,0,0.3058137995774459,1,-1.2731907886072822,0,0.0988718018507556,0,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (5.0)؛ تأیید چند مدل: Isolation، LOF، Ensemble
نثر روانی داره. توصیه میکنم ,5.0,8,1,,True,3952217,نثر روانی داره توصیه می کنم,6,27,1.0,0,-1,-1,-0.005400593038368096,-5161120850.614202,3.790253361380988,0.36274932401067156,-0.0002359863523277994,0.06007087010567312,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,0,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,0,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (5.0)؛ تأیید چند مدل: Isolation، Ensemble، OneClassSVM
پیشنهاد میکنم خرید کنید نسبت به قیمت خیلی خوب هستش و ارزش خرید داره,4.25,2,0,,True,1835526,پیشنهاد می کنم خرید کنید نسبت به قیمت خیلی خوب هستش و ارزش خرید داره,15,68,0.9333333333333333,0,-1,-1,-0.015979928660325438,-5161120850.673774,3.1873226131011685,0.3315773044371026,-2.619006689950524,0.11317277685235198,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,0,0.3058137995774459,1,-1.2731907886072822,0,0.0988718018507556,1,3,1,تأیید چند مدل: Isolation، Ensemble، Autoencoder
قیمت خوب داره این محصول نسبت به کیفیتش من ک راضی هستم ,4.0,0,0,,True,7730122,قیمت خوب داره این محصول نسبت به کیفیتش من ک راضی هستم,12,53,1.0,0,-1,-1,-0.01787924058420237,-5161120849.82749,5.584668159769242,0.3536951153211525,-5.828841304847291,0.3355229927151246,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,0,0.0988718018507556,1,4,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ تأیید چند مدل: Isolation، KNN، Ensemble، Autoencoder
تولید کننده این کالا مارو چی تصور کرده، واقعا زیرپوش باید مثل تور باشه؟ إنقدر نازک؟ اونم با این قیمت؟ خجالت آوره إنقدر بی احترامی به مشتری. این زیرپوش دونه 10 تومن بیشتر ارزش نداره، از پشت زیرپوش میشه تلویزیون دید.,1.0,32,2,,True,762688,تولید کننده این کالا مارو چی تصور کرده واقعا زیرپوش باید مثل تور باشه إنقدر نازک اونم با این قیمت خجالت آوره إنقدر بی احترامی به مشتری این زیرپوش دونه تومن بیشتر ارزش نداره از پشت زیرپوش میشه تلویزیون دید,40,204,0.875,0,-1,-1,-0.0036159470354777956,-5161120851.093227,7.541036585260834,0.4083699056324332,1.8745611356166494,0.09122803378700554,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,0,4,1,امتیاز افراطی (1.0)؛ تأیید چند مدل: Isolation، KNN، Ensemble، OneClassSVM
هم رنگبندی و هم جنس خوبی داره,0.0,0,0,,True,2223551,هم رنگبندی و هم جنس خوبی داره,7,29,0.8571428571428571,0,-1,-1,-0.00431748361816392,-5161120850.885464,5.3822432868746475,0.3828668158037538,0.9995355268614743,0.03521151304408783,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,0,4,1,امتیاز افراطی (0.0)؛ تأیید چند مدل: Isolation، KNN، Ensemble، OneClassSVM
"جذب این کرم بسیار عالی است آبرسانی بالایی دارد و پس از استفاده چربی روی پوست احساس نمیشود و باعث طراوت و شادابی پوست می شود. بعد از چند وقت مصرف تا حدودی تیرگی زیر چشم هم از بین می برد و پوست شفاف تر و روشن تر می شود . در کل از محصول راضی هستم .
از دیجیکالا خواهشمندم قیمت محصول را کمتر کند.














































































































































































































































































































+






























































































++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++",5.0,3,1,,False,280864,جذب این کرم بسیار عالی است آبرسانی بالایی دارد و پس از استفاده چربی روی پوست احساس نمی شود و باعث طراوت و شادابی پوست می شود بعد از چند وقت مصرف تا حدودی تیرگی زیر چشم هم از بین می برد و پوست شفاف تر و روشن تر می شود در کل از محصول راضی هستم از دیجیکالا خواهشمندم قیمت محصول را کمتر کند,65,286,0.7538461538461538,0,-1,-1,-0.03316764868786004,-5161120850.9655075,4.852498030700927,0.3101867948173907,-6.0298804502559555,0.10657022890160278,-0.026092218604481743,0,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,0,0.0988718018507556,1,3,1,امتیاز افراطی (5.0)؛ تأیید چند مدل: KNN، Ensemble، Autoencoder
من برای پسرم خریدم. برای مرحله آموزش بسیار عالیه.از لحاظ قیمت هم مناسب.بسته بندی خوب و مارک شناخته شده.خوش ساخت و جالب اینکه نمد هم روی آن چسبانده شده و آماده استفاده است. به نظرم ارزش خرید بالایی داره. موفق باشید,0.0,0,0,,True,1949953,من برای پسرم خریدم برای مرحله آموزش بسیار عالیه از لحاظ قیمت هم مناسب بسته بندی خوب و مارک شناخته شده خوش ساخت و جالب اینکه نمد هم روی آن چسبانده شده و آماده استفاده است به نظرم ارزش خرید بالایی داره موفق باشید,44,210,0.8863636363636364,0,-1,-1,-0.03904097011304669,-5161120850.829348,6.624846130964795,0.31618726022807775,-7.872152622819396,0.2277493848514434,-0.026092218604481743,0,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,0,0.0988718018507556,1,3,1,امتیاز افراطی (0.0)؛ تأیید چند مدل: KNN، Ensemble، Autoencoder
"ا بد
ا نبود
",3.0,0,0,,True,6170867,ا بد ا نبود,4,11,0.75,0,-1,-1,-0.015763675722892223,-5161120851.231578,1.9046419825263392,0.3178905425353521,-1.1956258877740034,0.012643485391694898,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,0,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,0,3,1,تأیید چند مدل: Isolation، Ensemble، OneClassSVM
دیجی کالا واقعا فوق العاده هست👏👏👏,0.0,0,0,,True,42236,دیجی کالا واقعا فوق العاده هست,6,30,1.0,1,-1,-1,-0.030912067087624784,-5161120850.6748705,12.88201828959399,0.4042248982534953,6.354994935985561,2.2725387527364282,-0.026092218604481743,0,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,1,4,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (0.0)؛ تأیید چند مدل: KNN، Ensemble، OneClassSVM، Autoencoder
